,text,entities,relations,Comments,id,label,start_offset,end_offset
155,"In the early days of Window Vista, Microsoft enabled aggressive security checking to ensure user-initiated actions were legitimate.","[{'id': 45849, 'label': 'SOFTWARE', 'start_offset': 21, 'end_offset': 33}, {'id': 45850, 'label': 'identity', 'start_offset': 35, 'end_offset': 44}]",[],[],45849.0,SOFTWARE,21.0,33.0
156,"This was well-intentioned but ultimately backfired: users got fed up clicking “Are you sure?” dialog boxes and quickly disabled the feature, or just mindlessly clicked “OK” every time they saw it.",[],[],[],0.0,safe,0.0,0.0
157,Microsoft made reasonable adjustments so that these alerts are now raised sparingly.,"[{'id': 44609, 'label': 'identity', 'start_offset': 0, 'end_offset': 9}]",[],[],44609.0,identity,0.0,9.0
158,"Although that feature was never enabled to protect user data files like ransomware targets, there is a clear lesson from the experience: too many security checks on user activity fails in the end.",[],[],[],0.0,safe,0.0,0.0
159," Bringing that lesson to bear here, the only way the operating system could protect against ransomware would be to raise “Are you sure?” dialog boxes on everyday operations against the kinds of files that ransomware targets.",[],[],[],0.0,safe,0.0,0.0
160, And this is where the second point comes to bear.,[],[],[],0.0,safe,0.0,0.0
161," Unlike other forms of malware, ransomware is very specific in its targeting.",[],[],[],0.0,safe,0.0,0.0
162,It goes after the files users are most likely to care about.,[],[],[],0.0,safe,0.0,0.0
163,These also happen to be files users are most likely to use on a day-to-day basis or that are critical to an organization’s operations.,[],[],[],0.0,safe,0.0,0.0
164,Extra layers of protection for those files would be incredibly onerous.,[],[],[],0.0,safe,0.0,0.0
165,Imagine having to click through “Are you sure?” dialog boxes for every document or picture you opened in a day.,[],[],[],0.0,safe,0.0,0.0
166," From an engineering point of view, this sole, specific targeting of files that matter significantly increases the chances of ransomware’s success.",[],[],[],0.0,safe,0.0,0.0
167,This brings us to the third point: there is little attack time wasted on files that don’t matter to the victim.,[],[],[],0.0,safe,0.0,0.0
168,Even a successful ransomware attack that is halted early by security software will achieve some level of damage – enough to make the victim consider paying the ransom to get the files back.,[],[],[],0.0,safe,0.0,0.0
169,"If user32.dll were encrypted and unusable, it would be a problem.","[{'id': 44610, 'label': 'FILEPATH', 'start_offset': 3, 'end_offset': 13}]",[],[],44610.0,FILEPATH,3.0,13.0
170,"But when your organization’s overall accounting and audit report is inaccessible right before the big deadline, that’s catastrophic.",[],[],[],0.0,safe,0.0,0.0
171, The net of these three points is that ransomware is a threat such that focus needs to be placed solely around prevention.,[],[],[],0.0,safe,0.0,0.0
172,"There is no effective solution for ransomware at the operating system level, as outlined above.",[],[],[],0.0,safe,0.0,0.0
173,"And unlike other attacks, ransomware attacks can’t succeed “just a little.”",[],[],[],0.0,safe,0.0,0.0
174,"In some cases, a single file lost is more than enough to count as a fully successful attack.",[],[],[],0.0,safe,0.0,0.0
175," In some ways, ransomware is a threat unlike any other.",[],[],[],0.0,safe,0.0,0.0
176,Its impact and scope are both broad and deep in ways that are unique.,[],[],[],0.0,safe,0.0,0.0
177,"Because of that, from a risk assessment point of view, ransomware needs to be put in a class by itself – a class that acknowledges that the risks from a successful attack of any kind are very high.",[],[],[],0.0,safe,0.0,0.0
182,"Over the past several weeks, Russia-Ukraine cyber activity has escalated substantially.",[],[],[],0.0,safe,0.0,0.0
183,"Beginning on Feb. 15, a series of distributed denial of service (DDoS) attacks commenced.","[{'id': 45851, 'label': 'TIME', 'start_offset': 13, 'end_offset': 20}, {'id': 45852, 'label': 'attack-pattern', 'start_offset': 34, 'end_offset': 70}]",[],[],45851.0,TIME,13.0,20.0
184,"These attacks have continued over the past week, impacting both the Ukrainian government and banking institutions.","[{'id': 44612, 'label': 'identity', 'start_offset': 68, 'end_offset': 113}]",[],[],44612.0,identity,68.0,113.0
185,"On Feb. 23, a new variant of wiper malware named HermeticWiper was discovered in Ukraine.","[{'id': 591, 'label': 'malware', 'start_offset': 29, 'end_offset': 34}, {'id': 45853, 'label': 'TIME', 'start_offset': 3, 'end_offset': 10}, {'id': 45855, 'label': 'malware', 'start_offset': 49, 'end_offset': 62}, {'id': 45854, 'label': 'location', 'start_offset': 81, 'end_offset': 88}]","[{'id': 123, 'from_id': 45855, 'to_id': 591, 'type': 'variant-of'}, {'id': 124, 'from_id': 45855, 'to_id': 45854, 'type': 'targets'}]",[],591.0,malware,29.0,34.0
186,"Shortly after, a new round of website defacement attacks were also observed impacting Ukrainian government organizations.","[{'id': 45856, 'label': 'identity', 'start_offset': 86, 'end_offset': 120}, {'id': 45857, 'label': 'attack-pattern', 'start_offset': 30, 'end_offset': 48}]",[],[],45856.0,identity,86.0,120.0
187," Consistent with our previous reporting on the topic, several western governments have issued recommendations for their populations to prepare for cyberattacks that could disrupt, disable or destroy critical infrastructure.","[{'id': 45858, 'label': 'identity', 'start_offset': 62, 'end_offset': 81}]",[],[],45858.0,identity,62.0,81.0
188,"We have already observed an increase in Russian cyber activity, which we reported on in our initial Threat Brief published last month and our recent report on the Gamaredon group.","[{'id': 45859, 'label': 'threat-actor', 'start_offset': 163, 'end_offset': 178}, {'id': 45860, 'label': 'location', 'start_offset': 40, 'end_offset': 47}]",[],[],45859.0,threat-actor,163.0,178.0
189,Future attacks may target U.S. and Western European organizations in retaliation for increased sanctions or other political measures against the Russian government.,"[{'id': 45862, 'label': 'location', 'start_offset': 35, 'end_offset': 51}, {'id': 45863, 'label': 'identity', 'start_offset': 35, 'end_offset': 65}, {'id': 45861, 'label': 'location', 'start_offset': 26, 'end_offset': 30}, {'id': 45864, 'label': 'identity', 'start_offset': 145, 'end_offset': 163}]",[],[],45862.0,location,35.0,51.0
190,We recommend that all organizations proactively prepare to defend against this potential threat.,[],[],[],0.0,safe,0.0,0.0
191," This post was substantially updated on Feb. 24 to add information on the recent DDoS attacks, HermeticWiper malware and website defacement; update our recommendations for how organizations should prepare for potential cyber impact; and provide additional details for our customers and clients on how we can help.","[{'id': 45866, 'label': 'TIME', 'start_offset': 40, 'end_offset': 47}, {'id': 45867, 'label': 'attack-pattern', 'start_offset': 81, 'end_offset': 93}, {'id': 45868, 'label': 'attack-pattern', 'start_offset': 121, 'end_offset': 139}, {'id': 45865, 'label': 'malware', 'start_offset': 95, 'end_offset': 108}]",[],[],45866.0,TIME,40.0,47.0
192,"This post was substantially updated March 31 to add information on phishing and scam attacks, cybersquatting trends, fake donation websites, DoS attacks on Ukrainian news sites and distribution of malicious binaries.","[{'id': 45871, 'label': 'attack-pattern', 'start_offset': 94, 'end_offset': 108}, {'id': 45872, 'label': 'attack-pattern', 'start_offset': 117, 'end_offset': 139}, {'id': 45873, 'label': 'attack-pattern', 'start_offset': 141, 'end_offset': 152}, {'id': 45869, 'label': 'TIME', 'start_offset': 36, 'end_offset': 44}, {'id': 45874, 'label': 'identity', 'start_offset': 156, 'end_offset': 176}, {'id': 45875, 'label': 'attack-pattern', 'start_offset': 181, 'end_offset': 215}, {'id': 45870, 'label': 'attack-pattern', 'start_offset': 67, 'end_offset': 92}]","[{'id': 127, 'from_id': 45872, 'to_id': 45874, 'type': 'duplicate-of'}, {'id': 129, 'from_id': 45875, 'to_id': 45874, 'type': 'targets'}, {'id': 128, 'from_id': 45873, 'to_id': 45874, 'type': 'targets'}, {'id': 126, 'from_id': 45871, 'to_id': 45874, 'type': 'targets'}, {'id': 125, 'from_id': 45870, 'to_id': 45874, 'type': 'targets'}]",[],45871.0,attack-pattern,94.0,108.0
193," Full visualization of the techniques observed, relevant courses of action and indicators of compromise (IoCs) related to this report can be found in the Unit 42 ATOM viewer.  We will continue to provide updates with new information and recommendations as they become available.","[{'id': 45780, 'label': 'SOFTWARE', 'start_offset': 154, 'end_offset': 173}]",[],[],45780.0,SOFTWARE,154.0,173.0
194," DDoS Attacks Impacting Ukrainian Government and Banking Institutions HermeticWiper Malware Website Defacement Rise in Phishing and Scam Attacks Increase in Cybersquatting Trends Fake Donation Websites DoS Attacks on Ukrainian News Sites Distribution of Apps How Palo Alto Networks Is Working to Keep You Safe How You Should Prepare for an Increase in Cyberthreats Such as Wipers, DDoS, Website Defacement and Other Related Attacks How Unit 42 Threat Intelligence and Security Consulting Can Help Additional Cybersecurity Resources Indicators of Compromise","[{'id': 45877, 'label': 'attack-pattern', 'start_offset': 1, 'end_offset': 13}, {'id': 45879, 'label': 'attack-pattern', 'start_offset': 84, 'end_offset': 109}, {'id': 45885, 'label': 'attack-pattern', 'start_offset': 238, 'end_offset': 258}, {'id': 45889, 'label': 'attack-pattern', 'start_offset': 387, 'end_offset': 405}, {'id': 45891, 'label': 'identity', 'start_offset': 436, 'end_offset': 443}, {'id': 45876, 'label': 'malware', 'start_offset': 70, 'end_offset': 83}, {'id': 45878, 'label': 'identity', 'start_offset': 24, 'end_offset': 69}, {'id': 45880, 'label': 'attack-pattern', 'start_offset': 119, 'end_offset': 144}, {'id': 45881, 'label': 'attack-pattern', 'start_offset': 157, 'end_offset': 171}, {'id': 45882, 'label': 'attack-pattern', 'start_offset': 179, 'end_offset': 201}, {'id': 45883, 'label': 'attack-pattern', 'start_offset': 202, 'end_offset': 213}, {'id': 45884, 'label': 'identity', 'start_offset': 217, 'end_offset': 237}, {'id': 45886, 'label': 'identity', 'start_offset': 263, 'end_offset': 281}, {'id': 45887, 'label': 'attack-pattern', 'start_offset': 373, 'end_offset': 379}, {'id': 45888, 'label': 'attack-pattern', 'start_offset': 381, 'end_offset': 385}]","[{'id': 130, 'from_id': 45877, 'to_id': 45878, 'type': 'targets'}]",[],45877.0,attack-pattern,1.0,13.0
195,Appendix A: Cortex Xpanse: Identifying Assets That May Be Impacted by CISA’s Known Exploited Vulnerabilities,"[{'id': 45892, 'label': 'SOFTWARE', 'start_offset': 12, 'end_offset': 25}, {'id': 45893, 'label': 'identity', 'start_offset': 70, 'end_offset': 75}]",[],[],45892.0,SOFTWARE,12.0,25.0
196,"On Feb. 15, the Cyberpolice of Ukraine reported that residents were actively receiving fake SMS text messages.","[{'id': 45894, 'label': 'TIME', 'start_offset': 3, 'end_offset': 10}, {'id': 44614, 'label': 'identity', 'start_offset': 16, 'end_offset': 38}, {'id': 44615, 'label': 'attack-pattern', 'start_offset': 77, 'end_offset': 109}]",[],[],45894.0,TIME,3.0,10.0
197,"These messages were likely intended to cause alarm among the population, as they claimed that ATMs were malfunctioning.",[],[],[],0.0,safe,0.0,0.0
198," Shortly after the text messages were observed, several DDoS attacks occurred.","[{'id': 45895, 'label': 'attack-pattern', 'start_offset': 56, 'end_offset': 68}]",[],[],45895.0,attack-pattern,56.0,68.0
199,"These attacks impacted Ukrainian government organizations including the Ministry of Defense, Ministry of Foreign Affairs, Armed Forces of Ukraine and the publicly funded broadcaster Ukrainian Radio.","[{'id': 44616, 'label': 'identity', 'start_offset': 23, 'end_offset': 43}, {'id': 44617, 'label': 'identity', 'start_offset': 72, 'end_offset': 91}, {'id': 44618, 'label': 'identity', 'start_offset': 93, 'end_offset': 120}, {'id': 44619, 'label': 'identity', 'start_offset': 122, 'end_offset': 145}, {'id': 44620, 'label': 'identity', 'start_offset': 182, 'end_offset': 197}]",[],[],44616.0,identity,23.0,43.0
200,"Additionally, the attacks targeted two banking institutions, PrivatBank and Oschadbank.","[{'id': 45896, 'label': 'identity', 'start_offset': 61, 'end_offset': 71}, {'id': 45897, 'label': 'identity', 'start_offset': 76, 'end_offset': 86}]",[],[],45896.0,identity,61.0,71.0
